datetime,storage,elevation,outflow,inflow,precip,evap,tocs
05/03/09,809.13,450.35,4658,12693,0.14,3,819.3
05/04/09,825.62,451.95,4861,13202,0.44,27,824.9
05/05/09,848.558,454.15,4969,16557,0.2,24,830.5
05/06/09,865.848,455.79,4779,13521,0.32,25,836.2
05/07/09,877.528,456.89,4256,10219,0,74,841.8
05/08/09,887.247,457.8,4228,9202,0,74,847.4
05/09/09,895.078,458.53,4390,8409,0,71,853.1
05/10/09,900.991,459.08,4546,7598,0,71,858.7
05/11/09,908.012,459.73,3636,7262,0,86,864.3
05/12/09,912.34,460.13,4247,6530,0,101,870
05/13/09,915.054,460.38,4401,5870,0,101,875.6
05/14/09,917.877,460.64,4141,5647,0,83,881.2
05/15/09,919.614,460.8,4582,5537,0,79,886.9
05/16/09,921.569,460.98,4579,5659,0,94,892.5
05/17/09,924.515,461.25,4358,5937,0,94,898.1
05/18/09,927.135,461.49,4392,5818,0,105,903.8
05/19/09,930.628,461.81,4056,5937,0,120,909.4
05/20/09,935.007,462.21,3827,6126,0,91,915
05/21/09,938.738,462.55,3924,5889,0,84,920.7
05/22/09,941.153,462.77,3980,5285,0,87,926.3
05/23/09,941.702,462.82,3835,4203,0,91,931.9
05/24/09,942.36,462.88,3868,4291,0,91,937.6
05/25/09,942.031,462.85,4025,3939,0,80,943.2
05/26/09,942.031,462.85,4061,4141,0,80,948.8
05/27/09,941.811,462.83,3718,3691,0,84,954.5
05/28/09,940.604,462.72,4212,3705,0,102,960.1
05/29/09,938.629,462.54,3957,3070,0,109,965.7
05/30/09,936.214,462.32,3748,2624,0,94,971.4
05/31/09,933.141,462.04,4160,2705,0,94,977
06/01/09,931.065,461.85,3789,2825,0,83,977
06/02/09,928.663,461.63,3891,2763,0,83,977
06/03/09,926.917,461.47,4209,3380,0,51,977
06/04/09,926.371,461.42,3723,3513,0.1,65,977
06/05/09,926.043,461.39,3527,3416,0,54,977
06/06/09,925.388,461.33,2960,2702,0,72,977
06/07/09,925.825,461.37,2611,2918,0,87,977
06/08/09,926.262,461.41,2804,3107,0,83,977
06/09/09,923.969,461.2,2958,1885,0,83,977
06/10/09,923.096,461.12,2386,2033,0,87,977
06/11/09,922.332,461.05,2411,2105,0,79,977
06/12/09,921.243,460.95,2061,1591,0,79,977
06/13/09,921.46,460.97,1924,2094,0,61,977
06/14/09,920.7,460.9,2050,1754,0,87,977
06/15/09,919.506,460.79,2323,1804,0,83,977
06/16/09,918.854,460.73,1956,1713,0,86,977
06/17/09,917.66,460.62,2007,1491,0,86,977
06/18/09,917.769,460.63,1971,2120,0,94,977
06/19/09,915.814,460.45,2901,2012,0,97,977
06/20/09,911.471,460.05,3568,1479,0,101,977
06/21/09,907.58,459.69,3297,1428,0,93,977
06/22/09,903.259,459.29,3347,1251,0,82,977
06/23/09,899.268,458.92,3453,1537,0,96,977
06/24/09,894.433,458.47,3977,1639,0,100,977
06/25/09,888.422,457.91,4246,1318,0,103,977
06/26/09,880.941,457.21,4727,1061,0,106,977
06/27/09,874.127,456.57,4545,1202,0,92,977
06/28/09,867.857,455.98,4319,1249,0,91,977
06/29/09,862.57,455.48,4260,1721,0,126,977
06/30/09,855.287,454.79,4830,1291,0,133,977
07/01/09,846.04,453.91,5433,882,0,111,977
07/02/09,838.097,453.15,5556,1655,0,104,977
07/03/09,829.462,452.32,5605,1365,0,113,977
07/04/09,821.074,451.51,5569,1443,0,103,977
07/05/09,811.8,450.61,5854,1287,0,109,977
07/06/09,802.983,449.75,5443,1069,0,71,977
07/07/09,794.314,448.9,5484,1207,0,94,977
07/08/09,785.287,448.01,5324,867,0,94,977
07/09/09,776.52,447.14,5376,1046,0,90,977
07/10/09,768.302,446.32,5333,1293,0,103,977
07/11/09,760.324,445.52,5178,1248,0,92,977
07/12/09,752.287,444.71,5286,1313,0,79,977
07/13/09,743.404,443.81,5521,1138,0,95,977
07/14/09,735.745,443.03,5152,1389,0,98,977
07/15/09,727.839,442.22,5458,1582,0,110,977
07/16/09,719.195,441.33,5322,1067,0,103,977
07/17/09,711.563,440.54,5182,1440,0,106,977
07/18/09,704.063,439.76,5283,1607,0,105,977
07/19/09,696.789,439,5312,1753,0,108,977
07/20/09,689.185,438.2,5186,1459,0,107,977
07/21/09,681.149,437.35,5242,1310,0,119,977
07/22/09,674.377,436.63,4169,849,0,94,977
07/23/09,665.959,435.73,5188,1031,0,87,977
07/24/09,657.779,434.85,5278,1240,0,86,977
07/25/09,649.375,433.94,5445,1294,0,86,977
07/26/09,641.213,433.05,5271,1223,0,67,977
07/27/09,633.836,432.24,5337,1700,0,82,977
07/28/09,626.14,431.39,5276,1480,0,84,977
07/29/09,617.864,430.47,5187,1099,0,84,977
07/30/09,609.202,429.5,5138,851,0,80,977
07/31/09,601.048,428.58,5123,1092,0,80,977
08/01/09,593.48,427.72,5281,1542,0,76,977
08/02/09,586.398,426.91,4732,1241,0,79,977
08/03/09,579.975,426.17,4459,1296,0,75,977
08/04/09,572.905,425.35,4636,1144,0,72,977
08/05/09,567.674,424.74,4451,1886,0,72,977
08/06/09,561.957,424.07,4136,1331,0,77,977
08/07/09,555.694,423.33,4369,1273,0,62,977
08/08/09,550.221,422.68,4371,1674,0,62,977
08/09/09,544.356,421.98,4579,1692,0,70,977
08/10/09,538.376,421.26,4401,1456,0,70,977
08/11/09,533.419,420.66,4116,1700,0,83,977
08/12/09,528.152,420.02,3918,1335,0,72,977
08/13/09,523.503,419.45,4111,1841,0,74,977
08/14/09,518.784,418.87,3646,1346,0,79,977
08/15/09,513.775,418.25,3933,1481,0,73,977
08/16/09,509.434,417.71,3628,1504,0,65,977
08/17/09,504.711,417.12,3446,1132,0,67,977
08/18/09,501.055,416.66,3364,1588,0,67,977
08/19/09,497.408,416.2,3198,1423,0,64,977
08/20/09,493.073,415.65,3388,1273,0,71,977
08/21/09,489.932,415.25,3292,1766,0,58,977
08/22/09,486.101,414.76,3469,1593,0,55,977
08/23/09,482.055,414.24,3412,1427,0,55,977
08/24/09,477.645,413.67,3488,1322,0,57,977
08/25/09,473.562,413.14,3510,1483,0,31,977
08/26/09,470.041,412.68,3406,1690,0,59,977
08/27/09,466.226,412.18,3313,1449,0,59,977
08/28/09,462.207,411.65,3590,1630,0,66,977
08/29/09,459.563,411.3,3552,2287,0,68,977
08/30/09,455.725,410.79,3574,1707,0,68,977
08/31/09,451.61,410.24,3378,1393,0,90,977
09/01/09,449.445,409.95,2849,1819,0,62,977
09/02/09,447.52,409.69,3077,2168,0,62,977
09/03/09,445.595,409.43,2910,2001,0,62,977
09/04/09,442.781,409.05,2910,1558,0,67,977
09/05/09,439.775,408.64,2922,1473,0,67,977
09/06/09,436.334,408.17,3094,1425,0,66,977
09/07/09,433.713,407.81,2818,1563,0,66,977
09/08/09,432.409,407.63,1993,1402,0,66,977
09/09/09,431.54,407.51,2046,1674,0,66,977
09/10/09,429.875,407.28,2470,1697,0,66,977
09/11/09,429.078,407.17,2520,2184,0,66,977
09/12/09,428.644,407.11,2226,2073,0,66,977
09/13/09,426.773,406.85,2407,1510,0,46,977
09/14/09,426.2,406.77,2322,2072,0,39,977
09/15/09,425.913,406.73,2172,2058,0.25,31,977
09/16/09,425.913,406.73,1972,2008,0,36,977
09/17/09,425.125,406.62,2056,1702,0,43,977
09/18/09,424.696,406.56,2172,2004,0,48,977
09/19/09,424.051,406.47,1950,1673,0,48,977
09/20/09,422.977,406.32,2045,1559,0,55,977
09/21/09,421.473,406.11,1989,1281,0,50,977
09/22/09,420.331,405.95,2054,1533,0,55,977
09/23/09,420.402,405.96,1959,2050,0,55,977
09/24/09,420.048,405.91,2074,1954,0,58,977
09/25/09,418.986,405.76,1924,1439,0,50,977
09/26/09,417.074,405.49,2013,1099,0,50,977
09/27/09,416.083,405.35,2080,1635,0,55,977
09/28/09,415.092,405.21,2043,1600,0,57,977
09/29/09,413.045,404.92,2095,1125,0,62,977
09/30/09,411.575,404.71,2087,1381,0,35,977
10/01/09,409.195,404.37,2509,1351,0,42,968.8
10/02/09,406.885,404.04,2566,1521,0,120,960.7
10/03/09,404.737,403.73,2645,1604,0,42,952.5
10/04/09,402.177,403.36,2673,1431,0,49,944.3
10/05/09,398.934,402.89,2851,1251,0,35,936.2
10/06/09,397.703,402.71,2024,1440,0,37,928
10/07/09,395.104,402.33,2386,1108,0,32,919.9
10/08/09,391.563,401.81,2839,1088,0,34,911.7
10/09/09,389.197,401.46,2611,1445,0,27,903.5
10/10/09,386.831,401.11,2484,1318,0,27,895.4
10/11/09,385.687,400.94,2594,2044,0,27,887.2
10/12/09,383.684,400.64,2601,1623,0,32,879
10/13/09,385.754,400.95,2066,3121,0,11,870.9
10/14/09,384.953,400.83,2599,2202,1.81,7,862.7
10/15/09,385.22,400.87,2310,2452,1.81,7,854.6
10/16/09,385.02,400.84,2290,2196,1.81,7,846.4
10/17/09,384.686,400.79,2047,1886,1.81,7,838.2
10/18/09,383.751,400.65,1986,1522,1.81,7,830.1
10/19/09,381.28,400.28,2094,848,1.81,0,821.9
10/20/09,378.816,399.91,2056,821,1.81,7,813.7
10/21/09,376.175,399.51,1944,620,0,7,805.6
10/22/09,373.6,399.12,1962,671,0,7,797.4
10/23/09,372.024,398.88,2090,1302,0,7,789.2
10/24/09,368.301,398.31,2057,187,0,7,781.1
10/25/09,365.436,397.87,2009,580,0,15,772.9
10/26/09,362.658,397.44,2003,624,0,22,764.8
10/27/09,359.177,396.9,2139,408,0,24,756.6
10/28/09,355.854,396.38,2026,403,0,52,748.4
10/29/09,352.984,395.93,1994,583,0,36,740.3
10/30/09,350.457,395.53,1881,624,0,17,732.1
10/31/09,347.298,395.03,2169,591,0,15,723.9
11/01/09,344.297,394.55,2106,610,0,17,715.8
11/02/09,340.923,394.01,2045,361,0,17,707.6
11/03/09,337.59,393.47,2216,550,0,14,699.4
11/04/09,334.201,392.92,2148,455,0,16,691.3
11/05/09,330.969,392.39,2121,510,0,18,683.1
11/06/09,327.566,391.83,2104,404,0,16,675
11/07/09,324.794,391.37,2074,686,0,10,666.8
11/08/09,321.909,390.89,2083,647,0,18,658.6
11/09/09,318.755,390.36,2099,527,0,18,650.5
11/10/09,315.79,389.86,2078,591,0,8,642.3
11/11/09,312.909,389.37,2151,707,0,8,634.1
11/12/09,309.979,388.87,2193,726,0,10,626
11/13/09,307.483,388.44,2138,882,0,2,617.8
11/14/09,305.103,388.03,1963,769,0,6,609.7
11/15/09,302.465,387.57,2012,693,0,11,601.5
11/16/09,300.917,387.3,2027,1258,0,11,593.3
11/17/09,299.886,387.12,1802,1282,0,0,585.2
11/18/09,298.123,386.81,2132,1251,0.15,8,577
11/19/09,296.539,386.53,2053,1262,0,8,577
11/20/09,295.577,386.36,1833,1352,0.27,4,577
11/21/09,294.615,386.19,1938,1460,0.01,7,577
11/22/09,293.936,386.07,1832,1497,0.01,7,577
11/23/09,292.646,385.84,2010,1366,0,6,577
11/24/09,291.083,385.56,2107,1326,0,7,577
11/25/09,290.357,385.43,1934,1575,0,7,577
11/26/09,288.625,385.12,2131,1265,0,7,577
11/27/09,287.624,384.94,1932,1434,0,7,577
11/28/09,286.797,384.79,2059,1649,0,7,577
11/29/09,285.695,384.59,2053,1504,0,7,577
11/30/09,284.372,384.35,1961,1303,0,9,577
12/01/09,283.048,384.11,2004,1336,0,0,577
12/02/09,281.898,383.9,1998,1418,0,0,577
12/03/09,281.136,383.76,1973,1596,0,7,577
12/04/09,280.156,383.58,2063,1578,0,9,577
12/05/09,279.449,383.45,2081,1730,0,5,577
12/06/09,278.197,383.22,2008,1382,0,5,577
12/07/09,277.381,383.07,1794,1388,0,5,577
12/08/09,276.839,382.97,1714,1446,0.5,5,577
12/09/09,276.194,382.85,1753,1432,0,4,577
12/10/09,274.529,382.54,2143,1311,0,7,577
12/11/09,273.454,382.34,2338,1798,0.05,2,577
12/12/09,274.905,382.61,2058,2790,1.03,0,577
12/13/09,279.177,383.4,1815,3973,0.78,4,577
12/14/09,280.537,383.65,1914,2607,0.42,7,577
12/15/09,281.1,383.65,1914,2607,0.42,2,577
12/16/09,280.32,383.61,1783,1399,0,0,577
12/17/09,279.503,383.46,2161,1753,0.02,4,577
12/18/09,278.143,383.21,2082,1400,0,4,577
12/19/09,277.218,383.04,2089,1627,0,4,577
12/20/09,276.57,382.92,1736,1413,0,4,577
12/21/09,275.603,382.74,1903,1417,0.01,2,577
12/22/09,275.281,382.68,1901,1741,0.08,2,577
12/23/09,274.583,382.55,2088,1743,0,7,577
12/24/09,274.207,382.48,1839,1656,0,7,577
12/25/09,273.992,382.44,1621,1518,0,5,577
12/26/09,272.81,382.22,1906,1317,0,7,577
12/27/09,271.789,382.03,1985,1474,0,4,577
12/28/09,269.931,381.68,2167,1234,0.04,4,577
12/29/09,267.864,381.29,1977,938,0.04,3,577
12/30/09,266.591,381.05,1585,943,0.03,0,577
12/31/09,264.286,380.61,2234,1075,0,3,577
01/01/10,262.507,380.27,1930,1033,0,0,577
01/02/10,261.357,380.05,1963,1385,0,2,577
01/03/10,260.115,379.81,1975,1354,0,5,577
01/04/10,258.568,379.51,1781,1006,0,5,577
01/05/10,258.207,379.44,1721,1546,0,7,577
01/06/10,256.608,379.13,1739,935,0,2,577
01/07/10,255.022,378.82,1681,884,0,3,577
01/08/10,253.599,378.54,1691,974,0.1,0,577
01/09/10,252.633,378.35,1650,1163,0.1,0,577
01/10/10,251.871,378.2,1730,1349,0,3,577
01/11/10,250.654,377.96,1707,1096,0.01,3,577
01/12/10,250.153,377.86,1714,1461,0.32,0,577
01/13/10,251.972,378.22,1779,2703,0.39,7,577
01/14/10,254.209,378.66,1553,2688,0.39,7,577
01/15/10,255.429,378.9,1550,2170,0,5,577
01/16/10,256.453,379.1,1659,2180,0,5,577
01/17/10,257.33,379.27,1577,2024,0,5,577
01/18/10,259.96,379.78,1645,2971,0.43,0,577
01/19/10,265.96,380.93,1470,4498,0.95,3,577
01/20/10,273.293,382.31,1394,5119,0.7,28,577
01/21/10,280.483,383.64,1642,5321,0.81,54,577
01/22/10,287.018,384.83,1618,4918,0.82,5,577
01/23/10,291.865,385.7,1363,3827,0.33,20,577
01/24/10,295.237,386.3,1347,3053,0.06,6,577
01/25/10,297.953,386.78,1734,3107,0.04,4,577
01/26/10,304.012,387.84,1379,4434,0.56,0,577
01/27/10,308.47,388.61,2014,4264,0.02,2,577
01/28/10,312.145,389.24,1684,3543,0,6,577
01/29/10,315.614,389.83,1511,3266,0,6,577
01/30/10,319.291,390.45,1414,3270,0.04,2,577
01/31/10,321.671,390.85,1611,2815,0.01,4,577
02/01/10,324.914,391.39,1428,3075,0,12,577
02/02/10,327.023,391.74,1703,2772,0,6,577
02/03/10,329.078,392.08,1742,2784,0,6,577
02/04/10,330.481,392.31,1981,2696,0.03,8,577
02/05/10,334.018,392.89,1272,3057,0.56,2,577
02/06/10,337.837,393.51,1553,3499,0.23,21,577
02/07/10,340.738,393.98,1541,3010,0.19,6,577
02/08/10,342.985,394.34,1761,2900,0.07,6,579.4
02/09/10,346.546,394.91,1540,3341,0.07,6,581.8
02/10/10,349.193,395.33,1873,3216,0,8,584.1
02/11/10,351.72,395.73,1683,2966,0,9,586.5
02/12/10,354.321,396.14,1599,2919,0,9,588.9
02/13/10,356.11,396.42,1376,2289,0,11,591.3
02/14/10,357.132,396.58,1801,2327,0,11,593.7
02/15/10,358.538,396.8,1547,2271,0,15,596
02/16/10,359.688,396.98,1779,2368,0,9,598.4
02/17/10,361.689,397.29,1490,2510,0,11,600.8
02/18/10,363.304,397.54,1829,2654,0,11,603.2
02/19/10,365.888,397.94,1339,2653,0,11,605.6
02/20/10,368.628,398.36,1464,2860,0,15,608
02/21/10,371.044,398.73,1339,2570,0,13,610.3
02/22/10,373.138,399.05,1413,2487,0,18,612.7
02/23/10,374.789,399.3,1743,2593,0,18,615.1
02/24/10,379.544,400.02,1415,3816,0.4,4,617.5
02/25/10,386.764,401.1,1354,4999,0.4,5,619.9
02/26/10,392.847,402,1235,4302,0.52,0,622.2
02/27/10,407.725,404.16,1448,8949,0.52,0,623.4
02/28/10,418.632,405.71,1188,6699,0,12,627
03/01/10,426.128,406.76,1322,5113,0,12,629.4
03/02/10,431.323,407.48,1484,4118,0,15,629.9
03/03/10,439.116,408.55,1445,5379,0.3,5,625
03/04/10,447.816,409.73,1236,5627,0.41,5,628.4
03/05/10,454.229,410.59,1270,4523,0,20,632.3
03/06/10,458.958,411.22,1087,3484,0,13,636.4
03/07/10,462.661,411.71,1680,3560,0,13,640.5
03/08/10,466.378,412.2,1370,3262,0,18,643.9
03/09/10,470.117,412.69,1412,3318,0,21,648.1
03/10/10,473.408,413.12,1491,3168,0,18,648.8
03/11/10,476.644,413.54,1392,3026,0.2,3,653.2
03/12/10,480.499,414.04,1248,3213,0,21,643.7
03/13/10,486.568,414.82,1264,4327,0.58,3,647.8
03/14/10,491.738,415.48,1203,3844,0,34,652.5
03/15/10,495.508,415.96,1530,3447,0,16,657.4
03/16/10,499.787,416.5,1140,3318,0,21,662.4
03/17/10,503.196,416.93,1602,3348,0,27,667.5
03/18/10,507.593,417.48,1179,3420,0,24,669.9
03/19/10,511.836,418.01,1109,3294,0,46,672.2
03/20/10,516.198,418.55,1029,3266,0,38,674.6
03/21/10,520.079,419.03,1242,3229,0,30,677
03/22/10,524.155,419.53,1145,3227,0,27,679.4
03/23/10,528.234,420.03,1300,3397,0,41,681.8
03/24/10,531.691,420.45,1248,3033,0,42,684.1
03/25/10,535.065,420.86,1215,2947,0.01,31,686.5
03/26/10,539.041,421.34,1184,3220,0.01,31,688.9
03/27/10,541.864,421.68,1202,2659,0,34,691.3
03/28/10,544.19,421.96,1321,2528,0,34,693.7
03/29/10,547.539,422.36,1136,2863,0,39,696
03/30/10,554.256,423.16,1189,4598,0,23,698.4
03/31/10,562.043,424.08,1158,5112,0.1,28,700.8
04/01/10,568.101,424.79,1222,4299,0,23,703.2
04/02/10,573.078,425.37,1230,3762,0,23,705.6
04/03/10,578.76,426.03,1204,4086,0,17,708
04/04/10,584.228,426.66,1243,4017,0,17,704.5
04/05/10,591.467,427.49,1140,4810,0.78,20,702.3
04/06/10,598.754,428.32,1166,4875,0.01,35,708.5
04/07/10,604.754,429,1160,4220,0.01,35,714.6
04/08/10,610.714,429.67,1225,4260,0,30,719.9
04/09/10,617.416,430.42,1329,4759,0,51,722.2
04/10/10,625.055,431.27,1313,5215,0,51,724.6
04/11/10,633.472,432.2,1322,5596,0,30,727
04/12/10,645.34,433.5,1240,7232,0.74,9,729.4
04/13/10,655.746,434.63,1200,6446,0.6,0,731.8
04/14/10,665.308,435.66,1313,6156,0.01,22,734.1
04/15/10,673.908,436.58,1493,5851,0.01,22,736.5
04/16/10,681.432,437.38,1731,5568,0,44,738.9
04/17/10,687.284,438,1820,4814,0,44,741.3
04/18/10,693.652,438.67,1894,5148,0,44,743.7
04/19/10,701.67,439.51,1799,5895,0,54,746
04/20/10,712.141,440.6,2245,7569,0,45,748.4
04/21/10,724.334,441.86,1658,7808,1.02,3,751.6
04/22/10,734.669,442.92,1832,7045,0.19,3,757.3
04/23/10,742.619,443.73,1965,5989,0.01,16,762.9
04/24/10,750.903,444.57,2040,6252,0,36,768.5
04/25/10,758.932,445.38,1887,5981,0,46,774.2
04/26/10,768.001,446.29,2094,6736,0,70,779.8
04/27/10,780.248,447.51,2656,8897,0,67,785.5
04/28/10,797.676,449.23,2522,11311,0.31,3,791.1
04/29/10,811.902,450.62,2689,9864,0.04,3,796.7
04/30/10,823.244,451.72,2495,8264,0,51,802.4
05/01/10,829.047,452.28,3777,6755,0,52,808
05/02/10,834.035,452.76,3771,6338,0,52,813.6
05/03/10,840.396,453.37,3738,6955,0,10,819.3
05/04/10,846.981,454,3790,7183,0,73,824.9
05/05/10,853.815,454.65,4177,7692,0,70,830.5
05/06/10,856.969,454.95,5350,7010,0,70,836.2
05/07/10,859.61,455.2,5410,6825,0,84,841.8
05/08/10,861.407,455.37,5449,6432,0,77,847.4
05/09/10,862.359,455.46,5598,6152,0,74,853.1
05/10/10,865.742,455.78,5145,6883,0.09,32,858.7
05/11/10,867.222,455.92,5420,6191,0.6,25,864.3
05/12/10,868.599,456.05,5272,5966,0,0,870
05/13/10,869.875,456.17,5170,5876,0,63,875.6
05/14/10,868.918,456.08,5722,5307,0,67,875.6
05/15/10,870.194,456.2,5425,6131,0,63,875.6
05/16/10,872.532,456.42,5304,6546,0,63,892.5
05/17/10,875.296,456.68,5361,6817,0,63,898.1
05/18/10,877.953,456.93,5465,6837,0,32,903.8
05/19/10,881.476,457.26,5077,6888,0,35,909.4
05/20/10,884.682,457.56,5356,6997,0,25,915
05/21/10,887.14,457.79,5524,6816,0,53,920.7
05/22/10,888.208,457.89,5243,5834,0,53,926.3
05/23/10,887.995,457.87,5407,5350,0,50,931.9
05/24/10,887.247,457.8,5378,5072,0,71,937.6
05/25/10,887.033,457.78,5398,5340,0,50,943.2
05/26/10,887.46,457.82,5161,5401,0.31,25,948.8
05/27/10,892.499,458.29,4878,7471,0.24,53,954.5
05/28/10,897.656,458.77,5713,8391,0.34,78,960.1
05/29/10,901.099,459.09,5053,6871,0,82,965.7
05/30/10,902.719,459.24,5516,6394,0,61,971.4
05/31/10,905.419,459.49,5260,6671,0,50,977
06/01/10,908.012,459.73,5458,6819,0,54,977
06/02/10,912.34,460.13,5276,7516,0,58,977
06/03/10,917.334,460.59,5385,7975,0,72,977
06/04/10,923.86,461.19,5411,8773,0,72,977
06/05/10,929.209,461.68,5737,8499,0,65,977
06/06/10,938.19,462.5,5345,9957,0,84,977
06/07/10,943.348,462.97,7293,9926,0,33,977
06/08/10,943.787,463.01,8598,8852,0,33,977
06/09/10,943.898,463.02,8567,8710,0,87,977
06/10/10,945.001,463.12,8533,9176,0,87,977
06/11/10,943.458,462.98,8487,7789,0,80,977
06/12/10,942.141,462.86,8311,7771,0,124,977
06/13/10,941.153,462.77,8048,7659,0,109,977
06/14/10,938.848,462.56,8667,7607,0,102,977
06/15/10,935.007,462.21,8432,6601,0,105,977
06/16/10,931.938,461.93,7700,6251,0,98,977
06/17/10,931.501,461.89,6377,6255,0,98,977
06/18/10,930.955,461.84,6029,5841,0,87,977
06/19/10,930.082,461.76,5621,5279,0,98,977
06/20/10,929.209,461.68,5337,4980,0,83,977
06/21/10,928.554,461.62,5292,5031,0,69,977
06/22/10,927.899,461.56,5415,5168,0,83,977
06/23/10,926.589,461.44,5280,4703,0,83,977
06/24/10,927.462,461.52,4302,4825,0,83,977
06/25/10,927.135,461.49,4438,4360,0,87,977
06/26/10,926.698,461.45,4506,4293,0.07,7,977
06/27/10,925.607,461.35,4452,3982,0,80,977
06/28/10,925.17,461.31,4429,4299,0,90,977
06/29/10,924.188,461.22,4839,4456,0,112,977
06/30/10,923.096,461.12,4502,4056,0,105,977
07/01/10,921.352,460.96,4572,3798,0,105,977
07/02/10,918.854,460.73,4622,3457,0,94,977
07/03/10,916.574,460.52,4447,3366,0,68,977
07/04/10,913.643,460.25,4552,3175,0,101,977
07/05/10,910.496,459.96,4383,2904,0,108,977
07/06/10,906.608,459.6,4530,2688,0,118,977
07/07/10,902.179,459.19,4527,2373,0,79,977
07/08/10,897.764,458.78,4336,2206,0,96,977
07/09/10,893.144,458.35,4297,1996,0,28,977
07/10/10,887.674,457.84,4501,1821,0,78,977
07/11/10,882.117,457.32,4617,1914,0,99,977
07/12/10,876.465,456.79,4600,1856,0,106,977
07/13/10,870.194,456.2,4797,1744,0,109,977
07/14/10,864.685,455.68,4465,1783,0,95,977
07/15/10,860.033,455.24,4396,2145,0,94,977
07/16/10,854.446,454.71,4636,1931,0,112,977
07/17/10,848.663,454.16,4590,1782,0,108,977
07/18/10,843.427,453.66,4533,2000,0,107,977
07/19/10,836.217,452.97,4664,1129,0,100,977
07/20/10,830.917,452.46,4670,2098,0,100,977
07/21/10,824.897,451.88,4461,1512,0,86,977
07/22/10,817.355,451.15,5180,1457,0,79,977
07/23/10,810.567,450.49,5144,1800,0,78,977
07/24/10,803.392,449.79,5065,1526,0,78,977
07/25/10,795.43,449.01,5142,1229,0,101,977
07/26/10,787.722,448.25,5052,1267,0,101,977
07/27/10,781.256,447.61,5000,1830,0,90,977
07/28/10,774.208,446.91,4798,1325,0,80,977
07/29/10,767.601,446.25,5051,1800,0,80,977
07/30/10,760.921,445.58,4997,1712,0,83,977
07/31/10,753.671,444.85,5141,1575,0,89,977
08/01/10,747.741,444.25,4754,1849,0,85,977
08/02/10,741.342,443.6,4572,1424,0,78,977
08/03/10,735.352,442.99,4483,1541,0,78,977
08/04/10,730.181,442.46,4173,1644,0,78,977
08/05/10,725.887,442.02,4072,1994,0,87,977
08/06/10,721.328,441.55,3914,1684,0,68,977
08/07/10,716.868,441.09,3887,1712,0,74,977
08/08/10,712.141,440.6,3634,1322,0,71,977
08/09/10,707.034,440.07,3624,1113,0,64,977
08/10/10,703.967,439.75,3144,1662,0,64,977
08/11/10,700.522,439.39,2970,1306,0,73,977
08/12/10,696.694,438.99,3053,1183,0,60,977
08/13/10,693.272,438.63,3091,1420,0,54,977
08/14/10,690.326,438.32,2904,1485,0,66,977
08/15/10,686.812,437.95,2856,1160,0,76,977
08/16/10,682.659,437.51,3130,1108,0,72,977
08/17/10,680.11,437.24,2786,1573,0,72,977
08/18/10,678.506,437.07,2478,1760,0,91,977
08/19/10,676.72,436.88,2353,1519,0,66,977
08/20/10,675.221,436.72,2356,1672,0,72,977
08/21/10,673.815,436.57,2332,1704,0,81,977
08/22/10,671.471,436.32,2344,1230,0,68,977
08/23/10,668.566,436.01,2319,916,0,62,977
08/24/10,667.355,435.88,2092,1549,0,68,977
08/25/10,667.448,435.89,2244,2384,0,93,977
08/26/10,666.331,435.77,2027,1557,0,93,977
08/27/10,664.377,435.56,2071,1160,0,74,977
08/28/10,662.609,435.37,2243,1426,0,74,977
08/29/10,660.468,435.14,2117,1084,0,46,977
08/30/10,658.241,434.9,2206,1154,0,71,977
08/31/10,656.485,434.71,2079,1252,0,58,977
09/01/10,654.915,434.54,2184,1463,0,71,977
09/02/10,653.159,434.35,2092,1287,0,80,977
09/03/10,651.773,434.2,2187,1568,0,80,977
